epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,90.1034,0.91154,0.69343,1.03775,0.9947,1,0.995,0.81773,0.69828,0.47714,0.99361,0.0011684,0.0011684,0.0011684
44,91.9394,0.86935,0.6337,1.03255,0.99434,1,0.995,0.85896,0.57481,0.41974,0.94935,0.0011486,0.0011486,0.0011486
45,93.5663,0.92801,0.66564,1.02407,0.99469,1,0.995,0.85974,0.67271,0.45568,0.98049,0.0011288,0.0011288,0.0011288
46,95.1761,0.94091,0.66722,1.02325,0.99363,1,0.995,0.84185,0.65205,0.49626,1.03109,0.001109,0.001109,0.001109
47,96.8455,1.0383,0.68693,1.07152,0.99291,1,0.995,0.8325,0.61845,0.48006,1.01376,0.0010892,0.0010892,0.0010892
48,98.5184,0.86763,0.62479,0.99865,1,0.98589,0.995,0.82772,0.69293,0.44502,1.07741,0.0010694,0.0010694,0.0010694
49,100.083,0.8862,0.63399,1.02769,1,0.98503,0.995,0.84714,0.60523,0.40402,1.04703,0.0010496,0.0010496,0.0010496
50,102.185,0.89849,0.62352,1.03406,1,0.99122,0.995,0.85381,0.59864,0.41141,1.01491,0.0010298,0.0010298,0.0010298
51,104.495,0.88613,0.6316,1.0173,1,0.98924,0.995,0.85354,0.57484,0.42129,0.96937,0.00101,0.00101,0.00101
52,106.309,0.8748,0.59748,0.98221,0.9903,1,0.995,0.84637,0.63115,0.4299,0.97948,0.0009902,0.0009902,0.0009902
53,107.995,0.82612,0.60443,0.99525,0.98683,1,0.995,0.8668,0.57131,0.41059,0.98685,0.0009704,0.0009704,0.0009704
54,109.616,0.8498,0.63442,1.02467,0.99531,1,0.995,0.88219,0.53354,0.36265,0.95343,0.0009506,0.0009506,0.0009506
55,111.301,0.8185,0.58991,0.98884,0.99516,1,0.995,0.88504,0.53624,0.36319,0.97776,0.0009308,0.0009308,0.0009308
56,112.955,0.8505,0.61055,0.99612,0.99506,1,0.995,0.901,0.56117,0.38931,0.96834,0.000911,0.000911,0.000911
57,114.586,0.85334,0.62573,0.97752,0.99585,1,0.995,0.85147,0.53528,0.38505,0.93584,0.0008912,0.0008912,0.0008912
58,116.722,0.77884,0.55619,0.97706,0.99493,1,0.995,0.83934,0.59609,0.40403,0.97301,0.0008714,0.0008714,0.0008714
59,119.171,0.8524,0.57629,1.03306,0.99504,1,0.995,0.82407,0.64261,0.39549,0.98529,0.0008516,0.0008516,0.0008516
60,120.947,0.80648,0.55825,0.97061,0.99499,1,0.995,0.85269,0.59865,0.37735,0.94452,0.0008318,0.0008318,0.0008318
61,122.528,0.79774,0.55808,0.97747,0.99503,1,0.995,0.86688,0.54133,0.36351,0.95289,0.000812,0.000812,0.000812
62,124.129,0.82331,0.60317,0.99559,0.99485,1,0.995,0.87611,0.53448,0.37718,0.97453,0.0007922,0.0007922,0.0007922
63,125.815,0.76045,0.54927,0.96794,0.99485,1,0.995,0.87267,0.59364,0.40197,0.99352,0.0007724,0.0007724,0.0007724
64,127.504,0.79554,0.53223,0.97474,0.99272,1,0.995,0.86632,0.54795,0.40176,0.96623,0.0007526,0.0007526,0.0007526
65,129.155,0.76478,0.53257,0.95617,0.99372,1,0.995,0.85402,0.53812,0.38246,0.95539,0.0007328,0.0007328,0.0007328
66,131.401,0.75792,0.52533,0.9516,0.99397,1,0.995,0.86568,0.54167,0.40342,0.98148,0.000713,0.000713,0.000713
67,133.679,0.77112,0.53743,0.95918,0.99341,1,0.995,0.86925,0.51897,0.39296,0.99217,0.0006932,0.0006932,0.0006932
68,135.331,0.76109,0.53408,0.95375,0.98847,1,0.995,0.87203,0.48798,0.38464,0.96414,0.0006734,0.0006734,0.0006734
69,136.9,0.78352,0.52431,0.96488,0.98761,1,0.995,0.88214,0.48677,0.3659,0.94912,0.0006536,0.0006536,0.0006536
70,138.563,0.76277,0.50623,0.96594,0.99539,1,0.995,0.89583,0.47739,0.35602,0.97121,0.0006338,0.0006338,0.0006338
71,140.272,0.79164,0.53007,0.98833,0.99533,1,0.995,0.85612,0.55363,0.37143,1.00684,0.000614,0.000614,0.000614
72,141.868,0.74107,0.52849,0.97714,0.99555,1,0.995,0.85846,0.55458,0.36215,1.00711,0.0005942,0.0005942,0.0005942
73,143.452,0.75391,0.55917,0.98401,0.99579,1,0.995,0.86233,0.52859,0.3485,0.98977,0.0005744,0.0005744,0.0005744
74,145.764,0.7834,0.52914,0.97534,0.99613,1,0.995,0.89376,0.5212,0.3328,1.00066,0.0005546,0.0005546,0.0005546
75,148.034,0.71274,0.49361,0.94662,0.99632,1,0.995,0.87473,0.53624,0.32976,1.0201,0.0005348,0.0005348,0.0005348
76,149.725,0.77497,0.53746,1.00407,0.99598,1,0.995,0.86522,0.56924,0.37099,1.04732,0.000515,0.000515,0.000515
77,151.327,0.73555,0.5163,0.94799,0.99571,1,0.995,0.88399,0.60098,0.36816,1.06207,0.0004952,0.0004952,0.0004952
78,152.957,0.7107,0.48132,0.95311,0.99563,1,0.995,0.8859,0.50915,0.31365,1.02704,0.0004754,0.0004754,0.0004754
79,154.553,0.80181,0.5681,1.0132,0.99556,1,0.995,0.89649,0.50313,0.31226,1.00902,0.0004556,0.0004556,0.0004556
80,156.164,0.70223,0.50264,0.96776,0.99555,1,0.995,0.87386,0.50438,0.30427,1.00958,0.0004358,0.0004358,0.0004358
81,157.936,0.68071,0.47694,0.93487,0.99552,1,0.995,0.88991,0.502,0.31388,1.02436,0.000416,0.000416,0.000416
82,160.232,0.7116,0.48063,0.93629,0.99551,1,0.995,0.90947,0.50618,0.33039,1.03342,0.0003962,0.0003962,0.0003962
83,162.517,0.67072,0.47557,0.95299,0.99552,1,0.995,0.9056,0.49962,0.33647,1.02666,0.0003764,0.0003764,0.0003764
84,164.118,0.74533,0.48919,0.95899,0.99573,1,0.995,0.89624,0.4854,0.3366,1.0139,0.0003566,0.0003566,0.0003566
85,165.727,0.72595,0.50127,0.94154,0.99547,1,0.995,0.90176,0.5015,0.33733,1.01127,0.0003368,0.0003368,0.0003368
86,167.395,0.65172,0.47034,0.93129,0.99539,1,0.995,0.8881,0.50923,0.35344,1.00489,0.000317,0.000317,0.000317
87,169.037,0.69528,0.46041,0.95256,0.99545,1,0.995,0.88921,0.51989,0.35508,1.00121,0.0002972,0.0002972,0.0002972
88,170.677,0.68434,0.45534,0.93079,0.99543,1,0.995,0.9014,0.49819,0.34605,0.9952,0.0002774,0.0002774,0.0002774
89,172.542,0.68423,0.46985,0.94173,0.99542,1,0.995,0.90185,0.47927,0.32408,0.99861,0.0002576,0.0002576,0.0002576
90,174.887,0.67978,0.49445,0.9456,0.99549,1,0.995,0.90261,0.48472,0.30208,1.00046,0.0002378,0.0002378,0.0002378
91,178.479,0.54615,0.44184,0.88035,0.99555,1,0.995,0.90901,0.47599,0.29462,1.00341,0.000218,0.000218,0.000218
92,180.422,0.5699,0.42947,0.91454,0.99572,1,0.995,0.89303,0.47398,0.30632,1.00456,0.0001982,0.0001982,0.0001982
93,182.052,0.56191,0.41436,0.91973,0.99569,1,0.995,0.8922,0.48795,0.31771,1.00575,0.0001784,0.0001784,0.0001784
94,183.621,0.54277,0.40965,0.88384,0.99554,1,0.995,0.88076,0.49652,0.31729,1.01165,0.0001586,0.0001586,0.0001586
95,185.142,0.58436,0.41017,0.90426,0.99543,1,0.995,0.89084,0.4861,0.31305,1.01209,0.0001388,0.0001388,0.0001388
96,187.04,0.59929,0.42872,0.92253,0.99537,1,0.995,0.89928,0.48267,0.31066,1.0108,0.000119,0.000119,0.000119
97,189.299,0.50272,0.37006,0.8722,0.99527,1,0.995,0.89914,0.48009,0.30349,1.00825,9.92e-05,9.92e-05,9.92e-05
98,191.03,0.51208,0.36979,0.86093,0.99533,1,0.995,0.88174,0.48597,0.30169,1.006,7.94e-05,7.94e-05,7.94e-05
99,192.607,0.50588,0.37221,0.87457,0.99536,1,0.995,0.88174,0.50001,0.30894,1.00361,5.96e-05,5.96e-05,5.96e-05
100,194.102,0.52828,0.37593,0.8979,0.99536,1,0.995,0.88178,0.50381,0.31027,1.00396,3.98e-05,3.98e-05,3.98e-05
